,BN_cooler [MHz],VL [V],dVL [V],tau [s],dtau [s],vc [V/s],dvc [V/s]
0,1032,0.011241947330833287,3.754783282108844e-06,0.26437269421429543,0.0007801003834053513,0.042523103092185384,0.00013967808747288995
1,1034,0.017691782590471616,4.442808564747475e-06,0.36879083565838267,0.0007645984579110242,0.04797240299880939,0.00011150611659454508
2,1036,0.021571316543990467,4.976792674332778e-06,0.42597267653696347,0.000735841880457242,0.050640141333381114,9.916112423713895e-05
3,1038,0.022173878899873274,4.616402157281514e-06,0.40921526954713655,0.0006991759584410517,0.05418634286157574,0.00010386266966277866
4,1040,0.019951773941428868,5.0209955868288604e-06,0.4576105740112607,0.0010312419934830213,0.04359989710582584,0.00010922614824163865
5,1042,0.016241623924537648,6.019163010360605e-06,0.5671238274230956,0.0021098644846117296,0.028638584977705033,0.00011715729992558875
6,1044,0.011486074791329046,4.198298811013387e-06,0.29552125934774887,0.0030231359374515952,0.03886716920698092,0.00041181143818977325
