,BN_cooler [MHz],PhotoEm [V],Error [V]
0,1032,0.009786087111683182,0.0007584432986812843
1,1034,0.022995576553675602,0.0007563405299304321
2,1036,0.03664009169511531,0.0007751013715466039
3,1038,0.04779108721682955,0.0007809369584134287
4,1040,0.05554202443817485,0.0007721807375566903
5,1042,0.05252691475831724,0.0007644221564321929
6,1044,0.03807911560173876,0.0007523356301169957
