,BN_cooler [MHz],PhotoEm [V],Error [V]
0,1034,0.014022273913302978,0.001053833403049648
1,1036,0.02266974955477426,0.0019225637577875575
2,1038,0.03113964435965549,0.0015815415977316672
3,1040,0.03934965964955664,0.001278726849653301
4,1042,0.04134203919098955,0.00177918009626066
5,1044,0.040959116716966455,0.0015898252600429637
6,1046,0.03197190256376294,0.0014107621181710362
7,1048,0.015903845678412683,0.0017158639521584226
